"build","experimentName","subject","date","time","block","StaySwitch","conc","trialnum","outcomeindex","practiceblock","cannon","ang","angmu","cannonballs_caught","cannonballs_missed","r","centsearned","totalearnings"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","18","6","0","2","121.2965506657299812332","131.6939290244350786452","4","12","222.2540119016203163937","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","18","6","0","2","121.2965506657299812332","131.6939290244350786452","4","12","222.2540119016203163937","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","18","6","0","2","121.2965506657299812332","131.6939290244350786452","4","13","222.2540119016203163937","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","19","6","0","2","125.9097861103431057472","131.6939290244350786452","4","13","58.0935105886528120323","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","19","6","0","2","125.9097861103431057472","131.6939290244350786452","4","13","58.0935105886528120323","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","19","6","0","2","125.9097861103431057472","131.6939290244350786452","4","13","58.0935105886528120323","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","19","6","0","2","125.9097861103431057472","131.6939290244350786452","4","14","58.0935105886528120323","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","20","6","0","2","116.3982899904823540282","131.6939290244350786452","4","14","208.2037011839458102713","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","20","6","0","2","116.3982899904823540282","131.6939290244350786452","4","14","208.2037011839458102713","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","20","6","0","2","116.3982899904823540282","131.6939290244350786452","4","14","208.2037011839458102713","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","20","6","0","2","116.3982899904823540282","131.6939290244350786452","4","15","208.2037011839458102713","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","21","6","0","2","147.6280227068685064751","131.6939290244350786452","4","15","310.7641304919412732488","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","21","6","0","2","147.6280227068685064751","131.6939290244350786452","4","15","310.7641304919412732488","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","21","6","0","2","147.6280227068685064751","131.6939290244350786452","4","15","310.7641304919412732488","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","21","6","0","2","147.6280227068685064751","131.6939290244350786452","4","16","310.7641304919412732488","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","22","6","0","2","152.0278650637740156526","131.6939290244350786452","4","16","40.8644582694080824581","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","22","6","0","2","152.0278650637740156526","131.6939290244350786452","4","16","40.8644582694080824581","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","22","6","0","2","152.0278650637740156526","131.6939290244350786452","4","16","40.8644582694080824581","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","22","6","0","2","152.0278650637740156526","131.6939290244350786452","4","17","40.8644582694080824581","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","23","6","0","2","141.7095483689725199383","131.6939290244350786452","4","17","250.8382661055862570265","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","23","6","0","2","141.7095483689725199383","131.6939290244350786452","4","17","250.8382661055862570265","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","23","6","0","2","141.7095483689725199383","131.6939290244350786452","4","17","250.8382661055862570265","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","23","6","0","2","141.7095483689725199383","131.6939290244350786452","4","18","250.8382661055862570265","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","24","6","0","2","132.3225592926249305492","131.6939290244350786452","4","18","72.8015227566476710308","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","24","6","0","2","132.3225592926249305492","131.6939290244350786452","4","18","72.8015227566476710308","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","24","6","0","2","132.3225592926249305492","131.6939290244350786452","4","18","72.8015227566476710308","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","24","6","0","2","132.3225592926249305492","131.6939290244350786452","4","19","72.8015227566476710308","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","25","6","0","2","131.8478790765506403204","131.6939290244350786452","4","19","316.0749669277749376306","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","25","6","0","2","131.8478790765506403204","131.6939290244350786452","4","19","316.0749669277749376306","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","25","6","0","2","131.8478790765506403204","131.6939290244350786452","4","19","316.0749669277749376306","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","25","6","0","2","131.8478790765506403204","131.6939290244350786452","4","20","316.0749669277749376306","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","26","6","0","2","127.2514954479305515633","131.6939290244350786452","4","20","119.4131785559964384902","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","26","6","0","2","127.2514954479305515633","131.6939290244350786452","4","20","119.4131785559964384902","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","26","6","0","2","127.2514954479305515633","131.6939290244350786452","4","20","119.4131785559964384902","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","26","5","0","2","127.2514954479305515633","131.6939290244350786452","5","20","119.4131785559964384902","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","27","5","0","2","147.8951361146622787146","131.6939290244350786452","5","20","175.1616234404876877306","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","27","5","0","2","147.8951361146622787146","131.6939290244350786452","5","20","175.1616234404876877306","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","27","5","0","2","147.8951361146622787146","131.6939290244350786452","5","20","175.1616234404876877306","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","27","6","0","2","147.8951361146622787146","131.6939290244350786452","5","21","175.1616234404876877306","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","28","6","0","2","121.0824034061983809352","131.6939290244350786452","5","21","280.9178858892801144975","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","28","6","0","2","121.0824034061983809352","131.6939290244350786452","5","21","280.9178858892801144975","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","28","6","0","2","121.0824034061983809352","131.6939290244350786452","5","21","280.9178858892801144975","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","28","6","0","2","121.0824034061983809352","131.6939290244350786452","5","22","280.9178858892801144975","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","29","6","0","2","103.5775939250668926661","131.6939290244350786452","5","22","246.0008080832196242227","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","29","6","0","2","103.5775939250668926661","131.6939290244350786452","5","22","246.0008080832196242227","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","29","6","0","2","103.5775939250668926661","131.6939290244350786452","5","22","246.0008080832196242227","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","29","6","0","2","103.5775939250668926661","131.6939290244350786452","5","23","246.0008080832196242227","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","30","6","0","2","96.080449948288816131","131.6939290244350786452","5","23","267.729121048871718358","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","30","6","0","2","96.080449948288816131","131.6939290244350786452","5","23","267.729121048871718358","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","30","6","0","2","96.080449948288816131","131.6939290244350786452","5","23","267.729121048871718358","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","30","6","0","2","96.080449948288816131","131.6939290244350786452","5","24","267.729121048871718358","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","31","6","0","2","148.1196809051693321635","131.6939290244350786452","5","24","348.6541644338644232448","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","31","6","0","2","148.1196809051693321635","131.6939290244350786452","5","24","348.6541644338644232448","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","31","6","0","2","148.1196809051693321635","131.6939290244350786452","5","24","348.6541644338644232448","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","31","6","0","2","148.1196809051693321635","131.6939290244350786452","5","25","348.6541644338644232448","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","32","6","0","2","127.706267186772521427","131.6939290244350786452","5","25","141.7651673699182310884","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","32","6","0","2","127.706267186772521427","131.6939290244350786452","5","25","141.7651673699182310884","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","32","6","0","2","127.706267186772521427","131.6939290244350786452","5","25","141.7651673699182310884","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","32","6","0","2","127.706267186772521427","131.6939290244350786452","5","26","141.7651673699182310884","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","33","6","0","2","144.2259827885113736556","131.6939290244350786452","5","26","80.2636064673456388618","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","33","6","0","2","144.2259827885113736556","131.6939290244350786452","5","26","80.2636064673456388618","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","33","6","0","2","144.2259827885113736556","131.6939290244350786452","5","26","80.2636064673456388618","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","33","6","0","2","144.2259827885113736556","131.6939290244350786452","5","27","80.2636064673456388618","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","34","6","0","2","141.1270865965013285859","131.6939290244350786452","5","27","163.2504695044482332378","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","34","6","0","2","141.1270865965013285859","131.6939290244350786452","5","27","163.2504695044482332378","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","34","6","0","2","141.1270865965013285859","131.6939290244350786452","5","27","163.2504695044482332378","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","34","6","0","2","141.1270865965013285859","131.6939290244350786452","5","28","163.2504695044482332378","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","35","6","0","2","204.0449012369968500025","192.7939944762722745963","5","28","65.9042218958270353824","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","35","6","0","2","204.0449012369968500025","192.7939944762722745963","5","28","65.9042218958270353824","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","35","6","0","2","204.0449012369968500025","192.7939944762722745963","5","28","65.9042218958270353824","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","35","6","0","2","204.0449012369968500025","192.7939944762722745963","5","29","65.9042218958270353824","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","36","6","0","2","190.0806040903634368533","192.7939944762722745963","5","29","335.6945457306445064205","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","36","6","0","2","190.0806040903634368533","192.7939944762722745963","5","29","335.6945457306445064205","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","36","6","0","2","190.0806040903634368533","192.7939944762722745963","5","29","335.6945457306445064205","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","36","6","0","2","190.0806040903634368533","192.7939944762722745963","5","30","335.6945457306445064205","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","37","6","0","2","14.8606265195129711998","1.9149609536200205007","5","30","281.0737193217672711398","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","37","6","0","2","14.8606265195129711998","1.9149609536200205007","5","30","281.0737193217672711398","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","37","6","0","2","14.8606265195129711998","1.9149609536200205007","5","30","281.0737193217672711398","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","37","6","0","2","14.8606265195129711998","1.9149609536200205007","5","31","281.0737193217672711398","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","38","6","0","2","8.2598429756450872929","1.9149609536200205007","5","31","325.8478107268102235139","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","38","6","0","2","8.2598429756450872929","1.9149609536200205007","5","31","325.8478107268102235139","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","38","6","0","2","8.2598429756450872929","1.9149609536200205007","5","31","325.8478107268102235139","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","38","6","0","2","8.2598429756450872929","1.9149609536200205007","5","32","325.8478107268102235139","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","39","6","0","2","30.2483719353762623427","1.9149609536200205007","5","32","227.0109962222657884467","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","39","6","0","2","30.2483719353762623427","1.9149609536200205007","5","32","227.0109962222657884467","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","39","6","0","2","30.2483719353762623427","1.9149609536200205007","5","32","227.0109962222657884467","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","39","6","0","2","30.2483719353762623427","1.9149609536200205007","5","33","227.0109962222657884467","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","40","6","0","2","151.8163109907781063157","153.2865369506847343928","5","33","102.7847260245552263314","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","40","6","0","2","151.8163109907781063157","153.2865369506847343928","5","33","102.7847260245552263314","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","40","6","0","2","151.8163109907781063157","153.2865369506847343928","5","33","102.7847260245552263314","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","1","18.7749999999999985789","40","6","0","2","151.8163109907781063157","153.2865369506847343928","5","34","102.7847260245552263314","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","41","6","0","2","165.9913760287651598446","153.2865369506847343928","5","34","87.5661064834720690442","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","41","6","0","2","165.9913760287651598446","153.2865369506847343928","5","34","87.5661064834720690442","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","41","6","0","2","165.9913760287651598446","153.2865369506847343928","5","34","87.5661064834720690442","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","41","6","0","2","165.9913760287651598446","153.2865369506847343928","5","35","87.5661064834720690442","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","42","6","0","2","183.8393134313128598478","153.2865369506847343928","5","35","57.759537910055264831","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","42","6","0","2","183.8393134313128598478","153.2865369506847343928","5","35","55.759537910055264831","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","42","6","0","2","183.8393134313128598478","153.2865369506847343928","5","35","53.759537910055264831","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","42","6","0","2","183.8393134313128598478","153.2865369506847343928","5","35","55.759537910055264831","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","42","6","0","2","183.8393134313128598478","153.2865369506847343928","5","35","53.759537910055264831","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","42","6","0","2","183.8393134313128598478","153.2865369506847343928","5","35","55.759537910055264831","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","42","6","0","2","183.8393134313128598478","153.2865369506847343928","5","35","55.759537910055264831","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","42","6","0","2","183.8393134313128598478","153.2865369506847343928","5","35","55.759537910055264831","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","42","6","0","2","183.8393134313128598478","153.2865369506847343928","5","36","55.759537910055264831","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","43","6","0","2","147.1555309025713143001","153.2865369506847343928","5","36","34.9078967813187972524","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","43","6","0","2","147.1555309025713143001","153.2865369506847343928","5","36","34.9078967813187972524","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","43","6","0","2","147.1555309025713143001","153.2865369506847343928","5","36","34.9078967813187972524","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","43","6","0","2","147.1555309025713143001","153.2865369506847343928","5","37","34.9078967813187972524","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","44","6","0","2","119.6346505393945278684","153.2865369506847343928","5","37","345.3028599560034308524","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","44","6","0","2","119.6346505393945278684","153.2865369506847343928","5","37","345.3028599560034308524","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","44","6","0","2","119.6346505393945278684","153.2865369506847343928","5","37","345.3028599560034308524","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","44","6","0","2","119.6346505393945278684","153.2865369506847343928","5","38","345.3028599560034308524","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","45","6","0","2","182.36181000299399102","153.2865369506847343928","5","38","43.2078813375457855273","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","45","6","0","2","182.36181000299399102","153.2865369506847343928","5","38","43.2078813375457855273","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","45","6","0","2","182.36181000299399102","153.2865369506847343928","5","38","43.2078813375457855273","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","45","6","0","2","182.36181000299399102","153.2865369506847343928","5","39","43.2078813375457855273","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","46","6","0","2","160.1536794605441968997","153.2865369506847343928","5","39","80.2327030606643916144","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","46","6","0","2","160.1536794605441968997","153.2865369506847343928","5","39","80.2327030606643916144","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","46","6","0","2","160.1536794605441968997","153.2865369506847343928","5","39","80.2327030606643916144","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","46","6","0","2","160.1536794605441968997","153.2865369506847343928","5","40","80.2327030606643916144","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","47","6","0","2","165.7370916680987988912","153.2865369506847343928","5","40","55.1755288464891506806","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","47","6","0","2","165.7370916680987988912","153.2865369506847343928","5","40","55.1755288464891506806","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","47","6","0","2","165.7370916680987988912","153.2865369506847343928","5","40","55.1755288464891506806","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","47","6","0","2","165.7370916680987988912","153.2865369506847343928","5","41","55.1755288464891506806","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","48","6","0","2","144.4128414370783275444","153.2865369506847343928","5","41","321.7036469980849915373","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","48","6","0","2","144.4128414370783275444","153.2865369506847343928","5","41","321.7036469980849915373","0.0500000000000000028","3.3500000000000000888"
"6.4.2","Cannonball Task","olivia","2021-07-01","18:07:53","2","0","18.7749999999999985789","48","6","0","2","144.4128414370783275444","153.2865369506847343928","5","41","321.7036469980849915373","0.0500000000000000028","3.3500000000000000888"
