"build","experimentName","subject","date","time","blockcode","trialcode","list.Condition.currentvalue","cond","condcolor","percentTrialsStay","practiceblock","cannon","driftConc","blocknum","trialnum","StaySwitch","TAC","hitmiss","angmu","outcome","placementAngle","prev_placementAngle","trial.placeshield_mouse.latency","cannonballs_caught","cannonballs_missed","totalearnings","angleup","angledown","outcomeindex","UP","distmean","shield_size","blockearnings","picture.wall.stimulusonset","shape.responsearea.stimulusonset","picture.cannonball.stimulusonset","picture.shield_center.stimulusonset","picture.shield.stimulusonset","picture.shield.currentitem"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","57","0","117","1","-5.9591532110539926492","354.6221575995921853064","1.1070270456807771442","4.2678933002908108207","203","18","2","15","20.1070270456807769222","342.1070270456807520532","5","3.1608662546100338986","0","38","8","1","1","1","2","1","Arc38.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","57","0","117","1","-5.9591532110539926492","354.6221575995921853064","1.1070270456807771442","1.1070270456807771442","513","18","2","15","20.1070270456807769222","342.1070270456807520532","5","3.1608662546100338986","0","38","8","1","1","1","2","1","Arc38.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","57","0","117","1","-5.9591532110539926492","354.6221575995921853064","1.1070270456807771442","1.1070270456807771442","513","18","2","15","25.6070270456807769222","-23.3929729543192230778","5","0","0","49","8","1","1","1","2","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","57","0","117","1","-5.9591532110539926492","354.6221575995921853064","1.1070270456807771442","1.1070270456807771442","513","19","2","15","25.6070270456807769222","336.6070270456807520532","5","0","0","49","8","1","1","1","2","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","58","0","118","1","-0.3890822461634861895","330.8138494950666199657","1.1070270456807771442","1.1070270456807771442","513","19","2","15","25.6070270456807769222","336.6070270456807520532","5","0","0","49","8","1","1","1","2","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","58","0","118","1","-0.3890822461634861895","330.8138494950666199657","1.1070270456807771442","1.1070270456807771442","217","19","2","15","25.6070270456807769222","336.6070270456807520532","5","0","0","49","8","1","1","1","2","1","Arc49.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","58","0","118","1","-0.3890822461634861895","330.8138494950666199657","1.1070270456807771442","1.1070270456807771442","217","19","2","15","8.1070270456807769222","-5.8929729543192230778","5","0","0","14","8","1","1","1","2","1","Arc14.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","58","0","118","0","-0.3890822461634861895","330.8138494950666199657","1.1070270456807771442","1.1070270456807771442","217","19","3","15","8.1070270456807769222","354.1070270456807520532","6","0","0","14","8","1","1","1","2","1","Arc14.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","59","0","119","0","1.7014692004404881054","14.8973376744064811561","1.1070270456807771442","1.1070270456807771442","217","19","3","15","8.1070270456807769222","354.1070270456807520532","6","0","0","14","8","1","1","1","2","1","Arc14.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","59","0","119","0","1.7014692004404881054","14.8973376744064811561","328.5973907602664780825","1.1070270456807771442","226","19","3","15","8.1070270456807769222","354.1070270456807520532","6","0","0","14","8","0","0","1","2","1","Arc14.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","59","0","119","0","1.7014692004404881054","14.8973376744064811561","328.5973907602664780825","1.1070270456807771442","226","19","3","15","352.0973907602664780825","305.0973907602664780825","6","32.5096362854142739707","0","47","8","2","0","2","1","2","Arc47.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","59","0","119","0","1.7014692004404881054","14.8973376744064811561","328.5973907602664780825","1.1070270456807771442","226","19","0","15","352.0973907602664780825","305.0973907602664780825","6","32.5096362854142739707","0","47","8","2","0","2","1","2","Arc47.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","60","0","120","0","1.6353984570768469453","1.182744992852036825","328.5973907602664780825","1.1070270456807771442","226","19","0","15","352.0973907602664780825","305.0973907602664780825","6","32.5096362854142739707","0","47","8","1","0","2","1","2","Arc47.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","60","0","120","0","1.6353984570768469453","1.182744992852036825","9.9127514467238349027","328.5973907602664780825","217","19","0","15","352.0973907602664780825","305.0973907602664780825","6","32.5096362854142739707","0","47","8","0","0","2","1","2","Arc47.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","60","0","120","0","1.6353984570768469453","1.182744992852036825","9.9127514467238349027","328.5973907602664780825","217","19","0","15","15.4127514467238349027","4.4127514467238349027","6","41.3153606864573816893","0","11","8","1","0","1","2","1","Arc11.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","60","0","120","0","1.6353984570768469453","1.182744992852036825","9.9127514467238349027","328.5973907602664780825","217","19","1","15","15.4127514467238349027","4.4127514467238349027","6","41.3153606864573816893","0","11","8","1","0","1","2","1","Arc11.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","Howyoudid","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","2","60","0","120","0","328.1994851604568452785","332.1440459770740858403","9.9127514467238349027","328.5973907602664780825","217","0","0","24.5","15.4127514467238349027","4.4127514467238349027","6","41.3153606864573816893","0","11","9.5","1","0","1","2","1","Arc11.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","Phase_starts","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","0","0","120","0","328.1994851604568452785","332.1440459770740858403","9.9127514467238349027","328.5973907602664780825","217","0","0","24.5","15.4127514467238349027","4.4127514467238349027","6","41.3153606864573816893","0","11","9.5","1","0","1","2","1","Arc11.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","1","0","121","0","329.9887781114349536438","318.0326040120418156221","9.9127514467238349027","328.5973907602664780825","217","0","0","24.5","15.4127514467238349027","4.4127514467238349027","6","41.3153606864573816893","0","11","9.5","9","0","1","2","1","Arc11.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","1","0","121","0","329.9887781114349536438","318.0326040120418156221","344.7125655758832749598","9.9127514467238349027","1510","0","0","24.5","15.4127514467238349027","4.4127514467238349027","6","41.3153606864573816893","0","11","9.5","0","0","1","2","1","Arc11.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","1","0","121","0","329.9887781114349536438","318.0326040120418156221","344.7125655758832749598","9.9127514467238349027","1510","0","0","24.5","350.7125655758832749598","338.7125655758832749598","6","25.200185870840584812","0","12","9.5","1","0","1","2","1","Arc12.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","1","0","121","0","329.9887781114349536438","318.0326040120418156221","344.7125655758832749598","9.9127514467238349027","1510","0","1","24.5","350.7125655758832749598","338.7125655758832749598","6","25.200185870840584812","0","12","9.5","1","0","1","2","1","Arc12.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","2","0","122","0","326.7454310748477723791","346.7704969136192971746","344.7125655758832749598","9.9127514467238349027","1510","0","1","24.5","350.7125655758832749598","338.7125655758832749598","6","25.200185870840584812","0","12","9.5","1","0","1","2","1","Arc12.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","2","0","122","0","326.7454310748477723791","346.7704969136192971746","346.6947634939089084583","344.7125655758832749598","171","0","1","24.5","350.7125655758832749598","338.7125655758832749598","6","25.200185870840584812","0","12","9.5","1","1","1","2","1","Arc12.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","2","0","122","0","326.7454310748477723791","346.7704969136192971746","346.6947634939089084583","344.7125655758832749598","171","0","1","24.5","356.1947634939089084583","337.1947634939089084583","6","1.9821979180256334985","0","19","9.5","1","1","1","3","1","Arc19.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","2","0","122","1","326.7454310748477723791","346.7704969136192971746","346.6947634939089084583","344.7125655758832749598","171","1","1","24.5","356.1947634939089084583","337.1947634939089084583","5","1.9821979180256334985","0","19","9.5","1","1","1","3","1","Arc19.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","3","0","123","1","325.3554405103521958154","317.9491855648221871888","346.6947634939089084583","344.7125655758832749598","171","1","1","24.5","356.1947634939089084583","337.1947634939089084583","5","1.9821979180256334985","0","19","9.5","1","1","1","3","1","Arc19.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","3","0","123","1","325.3554405103521958154","317.9491855648221871888","155.0560947365754032035","346.6947634939089084583","635","1","1","24.5","356.1947634939089084583","337.1947634939089084583","5","1.9821979180256334985","0","19","9.5","1","1","1","3","1","Arc19.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","3","0","123","1","325.3554405103521958154","317.9491855648221871888","155.0560947365754032035","346.6947634939089084583","635","1","1","24.5","166.0560947365754032035","144.0560947365754032035","5","168.3613312426664947452","0","22","9.5","1","1","1","2","1","Arc22.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","3","0","123","0","325.3554405103521958154","317.9491855648221871888","155.0560947365754032035","346.6947634939089084583","635","1","2","24.5","166.0560947365754032035","144.0560947365754032035","6","168.3613312426664947452","0","22","9.5","1","1","1","2","1","Arc22.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","4","0","124","0","329.0499037599217899697","331.5306843606182951589","155.0560947365754032035","346.6947634939089084583","635","1","2","24.5","166.0560947365754032035","144.0560947365754032035","6","168.3613312426664947452","0","22","9.5","1","1","1","2","1","Arc22.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","4","0","124","0","329.0499037599217899697","331.5306843606182951589","317.3073729969622149838","155.0560947365754032035","186","1","2","24.5","166.0560947365754032035","144.0560947365754032035","6","168.3613312426664947452","0","22","9.5","0","0","1","2","1","Arc22.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","4","0","124","0","329.0499037599217899697","331.5306843606182951589","317.3073729969622149838","155.0560947365754032035","186","1","2","24.5","330.3073729969622149838","304.3073729969622149838","6","162.2512782603868117803","0","26","9.5","1","0","1","2","1","Arc26.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","4","0","124","0","329.0499037599217899697","331.5306843606182951589","317.3073729969622149838","155.0560947365754032035","186","1","3","24.5","330.3073729969622149838","304.3073729969622149838","6","162.2512782603868117803","0","26","9.5","1","0","1","2","1","Arc26.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","5","0","125","0","329.2598504176821165856","325.7555571570040342522","317.3073729969622149838","155.0560947365754032035","186","1","3","24.5","330.3073729969622149838","304.3073729969622149838","6","162.2512782603868117803","0","26","9.5","1","0","1","2","1","Arc26.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","5","0","125","0","329.2598504176821165856","325.7555571570040342522","317.3073729969622149838","317.3073729969622149838","423","1","3","24.5","330.3073729969622149838","304.3073729969622149838","6","162.2512782603868117803","0","26","9.5","1","1","1","2","1","Arc26.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","5","0","125","0","329.2598504176821165856","325.7555571570040342522","317.3073729969622149838","317.3073729969622149838","423","1","3","24.5","329.8073729969622149838","304.8073729969622149838","6","0","0","25","9.5","2","1","2","1","2","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","5","0","125","1","329.2598504176821165856","325.7555571570040342522","317.3073729969622149838","317.3073729969622149838","423","2","3","24.5","329.8073729969622149838","304.8073729969622149838","5","0","0","25","9.5","2","1","2","1","2","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","6","0","126","1","333.141908333873857373","302.8654792108279139029","317.3073729969622149838","317.3073729969622149838","423","2","3","24.5","329.8073729969622149838","304.8073729969622149838","5","0","0","25","9.5","1","1","2","1","2","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","6","0","126","1","333.141908333873857373","302.8654792108279139029","317.3073729969622149838","317.3073729969622149838","154","2","3","24.5","329.8073729969622149838","304.8073729969622149838","5","0","0","25","9.5","0","0","2","1","2","Arc25.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","6","0","126","1","333.141908333873857373","302.8654792108279139029","317.3073729969622149838","317.3073729969622149838","154","2","3","24.5","336.8073729969622149838","297.8073729969622149838","5","0","0","39","9.5","1","0","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","6","0","126","1","333.141908333873857373","302.8654792108279139029","317.3073729969622149838","317.3073729969622149838","154","3","3","24.5","336.8073729969622149838","297.8073729969622149838","5","0","0","39","9.5","1","0","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","7","0","127","1","332.1254855921907278571","337.1354604516953372695","317.3073729969622149838","317.3073729969622149838","154","3","3","24.5","336.8073729969622149838","297.8073729969622149838","5","0","0","39","9.5","1","0","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","7","0","127","1","332.1254855921907278571","337.1354604516953372695","317.3073729969622149838","317.3073729969622149838","244","3","3","24.5","336.8073729969622149838","297.8073729969622149838","5","0","0","39","9.5","0","0","1","1","1","Arc39.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","7","0","127","1","332.1254855921907278571","337.1354604516953372695","317.3073729969622149838","317.3073729969622149838","244","3","3","24.5","323.8073729969622149838","310.8073729969622149838","5","0","0","13","9.5","2","0","2","0","2","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","7","0","127","0","332.1254855921907278571","337.1354604516953372695","317.3073729969622149838","317.3073729969622149838","244","3","0","24.5","323.8073729969622149838","310.8073729969622149838","6","0","0","13","9.5","2","0","2","0","2","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","8","1","128","0","332.1254855921907278571","196.8092104040107699348","317.3073729969622149838","317.3073729969622149838","244","3","0","24.5","323.8073729969622149838","310.8073729969622149838","6","0","0","13","9.5","1","0","2","0","2","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","8","1","128","0","332.1254855921907278571","196.8092104040107699348","325.3448574814751736994","317.3073729969622149838","191","3","0","24.5","323.8073729969622149838","310.8073729969622149838","6","0","0","13","9.5","0","0","2","0","2","Arc13.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","8","1","128","0","332.1254855921907278571","196.8092104040107699348","325.3448574814751736994","317.3073729969622149838","191","3","0","24.5","341.8448574814751736994","308.8448574814751736994","6","8.0374844845129587156","0","33","9.5","2","0","2","1","2","Arc33.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","8","1","128","0","332.1254855921907278571","196.8092104040107699348","325.3448574814751736994","317.3073729969622149838","191","3","1","24.5","341.8448574814751736994","308.8448574814751736994","6","8.0374844845129587156","0","33","9.5","2","0","2","1","2","Arc33.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","9","0","129","0","335.6666484836542849735","325.5346466681075980887","325.3448574814751736994","317.3073729969622149838","191","3","1","24.5","341.8448574814751736994","308.8448574814751736994","6","8.0374844845129587156","0","33","9.5","1","0","2","1","2","Arc33.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","9","0","129","0","335.6666484836542849735","325.5346466681075980887","206.4242755893189098515","325.3448574814751736994","182","3","1","24.5","341.8448574814751736994","308.8448574814751736994","6","8.0374844845129587156","0","33","9.5","1","1","2","1","2","Arc33.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","9","0","129","0","335.6666484836542849735","325.5346466681075980887","206.4242755893189098515","325.3448574814751736994","182","3","1","24.5","213.9242755893189098515","198.9242755893189098515","6","118.9205818921562638479","0","15","9.5","1","1","1","3","1","Arc15.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","9","0","129","0","335.6666484836542849735","325.5346466681075980887","206.4242755893189098515","325.3448574814751736994","182","3","2","24.5","213.9242755893189098515","198.9242755893189098515","6","118.9205818921562638479","0","15","9.5","1","1","1","3","1","Arc15.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","10","0","130","0","329.970674295930621156","311.3361380808152603095","206.4242755893189098515","325.3448574814751736994","182","3","2","24.5","213.9242755893189098515","198.9242755893189098515","6","118.9205818921562638479","0","15","9.5","1","1","1","3","1","Arc15.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","10","0","130","0","329.970674295930621156","311.3361380808152603095","206.4242755893189098515","206.4242755893189098515","138","3","2","24.5","213.9242755893189098515","198.9242755893189098515","6","118.9205818921562638479","0","15","9.5","1","1","1","3","1","Arc15.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","10","0","130","0","329.970674295930621156","311.3361380808152603095","206.4242755893189098515","206.4242755893189098515","138","3","2","24.5","209.4242755893189098515","203.4242755893189098515","6","0","0","6","9.5","1","1","1","1","1","Arc6.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","10","0","130","0","329.970674295930621156","311.3361380808152603095","206.4242755893189098515","206.4242755893189098515","138","3","3","24.5","209.4242755893189098515","203.4242755893189098515","6","0","0","6","9.5","1","1","1","1","1","Arc6.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","11","0","131","0","326.0870579230003727389","317.4196511557005919713","206.4242755893189098515","206.4242755893189098515","138","3","3","24.5","209.4242755893189098515","203.4242755893189098515","6","0","0","6","9.5","1","1","1","1","1","Arc6.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","11","0","131","0","326.0870579230003727389","317.4196511557005919713","292.4632124894071694143","206.4242755893189098515","311","3","3","24.5","209.4242755893189098515","203.4242755893189098515","6","0","0","6","9.5","1","1","1","1","1","Arc6.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","11","0","131","0","326.0870579230003727389","317.4196511557005919713","292.4632124894071694143","206.4242755893189098515","311","3","3","24.5","314.4632124894071694143","270.4632124894071694143","6","86.0389369000882595628","0","44","9.5","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","11","0","131","0","326.0870579230003727389","317.4196511557005919713","292.4632124894071694143","206.4242755893189098515","311","3","0","24.5","314.4632124894071694143","270.4632124894071694143","6","86.0389369000882595628","0","44","9.5","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","12","0","132","0","325.7179679822286288982","318.5822521658801633748","292.4632124894071694143","206.4242755893189098515","311","3","0","24.5","314.4632124894071694143","270.4632124894071694143","6","86.0389369000882595628","0","44","9.5","1","1","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","12","0","132","0","325.7179679822286288982","318.5822521658801633748","318.9182488640673795999","292.4632124894071694143","195","3","0","24.5","314.4632124894071694143","270.4632124894071694143","6","86.0389369000882595628","0","44","9.5","0","0","1","1","1","Arc44.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","revealshield","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","12","0","132","0","325.7179679822286288982","318.5822521658801633748","318.9182488640673795999","292.4632124894071694143","195","3","0","24.5","333.9182488640673795999","303.9182488640673795999","6","26.4550363746602101855","0","30","9.5","1","0","1","1","1","Arc30.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","cannon_outcome","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","12","0","132","1","325.7179679822286288982","318.5822521658801633748","318.9182488640673795999","292.4632124894071694143","195","4","0","24.5","333.9182488640673795999","303.9182488640673795999","5","26.4550363746602101855","0","30","9.5","1","0","1","1","1","Arc30.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","mainloop","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","13","0","133","1","324.7313050878934745924","344.9289503544888475517","318.9182488640673795999","292.4632124894071694143","195","4","0","24.5","333.9182488640673795999","303.9182488640673795999","5","26.4550363746602101855","0","30","9.5","1","0","1","1","1","Arc30.png"
"6.4.2","Cannonball Task","1","2021-10-01","17:13:28","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","BLUE","0.8599999999999999867","6","2","18.7749999999999985789","3","13","0","133","1","324.7313050878934745924","344.9289503544888475517","309.8826851500273846796","318.9182488640673795999","262","4","0","24.5","333.9182488640673795999","303.9182488640673795999","5","26.4550363746602101855","0","30","9.5","1","1","1","1","1","Arc30.png"
